client_id,age,job,marital,education,credit_default,mortgage
24650,41,blue-collar,married,basic_9y,,
24651,49,management,married,university_degree,,
24652,48,technician,married,professional_course,,
24653,34,management,divorced,university_degree,,
24654,50,blue-collar,married,basic_9y,,
24655,46,admin_,married,university_degree,,
24656,52,management,married,university_degree,,
24657,43,management,married,high_school,,
24658,35,blue-collar,married,high_school,,
24659,39,housemaid,married,basic_9y,,
24660,35,admin_,married,university_degree,,
24661,43,admin_,married,university_degree,,
24662,46,entrepreneur,married,basic_4y,,
24663,52,entrepreneur,single,university_degree,,
24664,53,blue-collar,married,professional_course,,
24665,33,student,single,,,
24666,52,retired,married,university_degree,,
24667,53,management,married,university_degree,,
24668,39,blue-collar,married,basic_9y,,
24669,41,self-employed,married,basic_9y,,
24670,31,self-employed,single,university_degree,,
24671,31,services,divorced,high_school,,
24672,36,services,married,high_school,,
24673,37,management,married,high_school,,
24674,52,entrepreneur,married,university_degree,,
24675,50,entrepreneur,married,university_degree,,
24676,35,admin_,married,high_school,,
24677,33,management,married,university_degree,,
24678,36,entrepreneur,married,high_school,,
24679,45,blue-collar,single,basic_9y,,
24680,41,technician,married,university_degree,,
24681,41,entrepreneur,married,university_degree,,
24682,35,blue-collar,married,high_school,,
24683,52,admin_,married,basic_4y,,
24684,37,blue-collar,married,basic_6y,,
24685,46,services,married,high_school,,
24686,39,services,married,high_school,,
24687,40,blue-collar,married,basic_9y,,
24688,30,admin_,married,university_degree,,
24689,52,management,married,university_degree,,
24690,44,admin_,married,professional_course,,
24691,53,entrepreneur,divorced,university_degree,,
24692,53,entrepreneur,divorced,university_degree,,
24693,53,entrepreneur,divorced,university_degree,,
24694,44,entrepreneur,married,university_degree,,
24695,44,admin_,married,professional_course,,
24696,53,entrepreneur,divorced,university_degree,,
24697,53,entrepreneur,divorced,university_degree,,
24698,45,blue-collar,divorced,basic_9y,,
24699,35,admin_,married,university_degree,,
24700,35,admin_,married,,,
24701,44,admin_,married,professional_course,,
24702,57,technician,divorced,professional_course,,
24703,43,admin_,married,university_degree,,
24704,33,unemployed,married,basic_9y,,
24705,52,services,divorced,high_school,,
24706,45,admin_,married,basic_9y,,
24707,30,services,married,basic_9y,,
24708,37,entrepreneur,married,basic_9y,,
24709,48,services,married,basic_9y,,
24710,30,services,married,basic_9y,,
24711,41,management,married,basic_6y,,
24712,42,self-employed,married,university_degree,,
24713,51,self-employed,married,basic_4y,,
24714,52,management,married,university_degree,,
24715,42,blue-collar,divorced,basic_9y,,
24716,45,self-employed,married,university_degree,,
24717,32,entrepreneur,married,university_degree,,
24718,37,entrepreneur,married,university_degree,,
24719,40,blue-collar,married,basic_6y,,
24720,37,entrepreneur,married,university_degree,,
24721,41,admin_,married,university_degree,,
24722,33,entrepreneur,married,basic_9y,,
24723,37,entrepreneur,married,university_degree,,
24724,50,entrepreneur,married,university_degree,,
24725,51,retired,divorced,basic_4y,,
24726,31,management,single,university_degree,,
24727,58,retired,married,professional_course,,
24728,50,entrepreneur,married,university_degree,,
24729,43,unemployed,married,basic_9y,,
24730,33,technician,single,university_degree,,
24731,37,entrepreneur,married,university_degree,,
24732,42,unemployed,married,high_school,,
24733,50,technician,married,professional_course,,
24734,43,admin_,married,high_school,,
24735,50,technician,married,professional_course,,
24736,36,admin_,single,university_degree,,
24737,55,admin_,married,professional_course,,
24738,56,technician,married,professional_course,,
24739,34,admin_,married,high_school,,
24740,31,management,married,university_degree,,
24741,51,admin_,married,university_degree,,
24742,44,technician,married,professional_course,,
24743,34,admin_,divorced,university_degree,,
24744,35,technician,divorced,professional_course,,
24745,34,admin_,divorced,university_degree,,
24746,41,services,single,professional_course,,
24747,37,self-employed,divorced,basic_9y,,
24748,43,management,married,professional_course,,
24749,43,management,married,professional_course,,
24750,50,technician,divorced,professional_course,,
24751,55,blue-collar,single,basic_6y,,
24752,49,admin_,divorced,basic_6y,,
24753,39,management,married,university_degree,,
24754,56,retired,married,basic_4y,,
24755,31,technician,married,university_degree,,
24756,31,technician,married,university_degree,,
24757,31,admin_,married,university_degree,,
24758,53,services,divorced,high_school,,
24759,47,unemployed,married,high_school,,
24760,54,self-employed,married,basic_9y,,
24761,47,unemployed,married,high_school,,
24762,40,self-employed,married,basic_9y,,
24763,47,management,married,university_degree,,
24764,43,blue-collar,married,basic_9y,,
24765,43,blue-collar,married,basic_9y,,
24766,54,admin_,single,university_degree,,
24767,54,admin_,single,university_degree,,
24768,41,services,married,university_degree,,
24769,34,entrepreneur,single,basic_9y,,
24770,30,blue-collar,single,high_school,,
24771,35,blue-collar,married,professional_course,,
24772,48,admin_,married,,,
24773,41,management,married,university_degree,,
24774,36,blue-collar,married,basic_9y,,
24775,57,management,married,university_degree,,
24776,41,management,married,university_degree,,
24777,37,blue-collar,single,high_school,,
24778,50,technician,married,professional_course,,
24779,36,blue-collar,married,basic_4y,,
24780,56,admin_,married,high_school,,
24781,34,blue-collar,married,professional_course,,
24782,34,blue-collar,married,professional_course,,
24783,34,blue-collar,married,professional_course,,
24784,40,entrepreneur,married,basic_9y,,
24785,34,blue-collar,married,professional_course,,
24786,52,technician,married,basic_9y,,
24787,40,entrepreneur,married,basic_9y,,
24788,40,management,married,university_degree,,
24789,34,blue-collar,married,professional_course,,
24790,35,admin_,married,high_school,,
24791,35,admin_,married,high_school,,
24792,41,entrepreneur,married,university_degree,,
24793,35,admin_,married,high_school,,
24794,49,management,married,university_degree,,
24795,32,services,married,high_school,,
24796,40,technician,married,professional_course,,
24797,44,management,divorced,university_degree,,
24798,44,technician,single,professional_course,,
24799,31,entrepreneur,divorced,basic_4y,,
24800,36,self-employed,single,basic_9y,,
24801,40,self-employed,married,basic_9y,,
24802,37,technician,married,high_school,,
24803,53,self-employed,married,basic_4y,,
24804,32,admin_,single,university_degree,,
24805,51,admin_,married,high_school,,
24806,34,technician,married,professional_course,,
24807,35,entrepreneur,married,basic_9y,,
24808,35,admin_,single,high_school,,
24809,33,blue-collar,married,basic_9y,,
24810,51,admin_,married,high_school,,
24811,29,admin_,single,university_degree,,
24812,51,technician,married,,,
24813,30,admin_,single,university_degree,,
24814,58,technician,married,,,
24815,36,admin_,married,high_school,,
24816,33,management,married,university_degree,,
24817,32,blue-collar,married,basic_9y,,
24818,32,blue-collar,married,basic_9y,,
24819,35,unemployed,single,basic_6y,,
24820,40,blue-collar,married,basic_9y,,
24821,35,unemployed,single,basic_6y,,
24822,51,blue-collar,married,basic_9y,,
24823,33,admin_,married,university_degree,,
24824,39,services,divorced,high_school,,
24825,32,services,married,basic_6y,,
24826,50,housemaid,divorced,professional_course,,
24827,33,blue-collar,married,basic_9y,,
24828,56,self-employed,divorced,high_school,,
24829,29,blue-collar,married,basic_9y,,
24830,32,blue-collar,married,basic_9y,,
24831,40,admin_,married,high_school,,
24832,38,technician,single,professional_course,,
24833,39,services,divorced,high_school,,
24834,33,blue-collar,married,basic_9y,,
24835,31,admin_,divorced,university_degree,,
24836,42,self-employed,divorced,university_degree,,
24837,43,management,married,university_degree,,
24838,38,blue-collar,married,basic_9y,,
24839,52,admin_,married,university_degree,,
24840,43,technician,married,professional_course,,
24841,31,blue-collar,single,basic_9y,,
24842,33,self-employed,married,university_degree,,
24843,43,entrepreneur,married,basic_4y,,
24844,31,admin_,divorced,university_degree,,
24845,52,management,married,high_school,,
24846,40,blue-collar,married,basic_4y,,
24847,38,blue-collar,married,basic_9y,,
24848,30,services,married,basic_6y,,
24849,38,management,married,university_degree,,
24850,51,admin_,married,university_degree,,
24851,37,management,divorced,high_school,,
24852,33,management,married,university_degree,,
24853,36,housemaid,divorced,basic_9y,,
24854,39,admin_,married,university_degree,,
24855,36,technician,divorced,high_school,,
24856,55,entrepreneur,married,university_degree,,
24857,41,admin_,married,university_degree,,
24858,33,admin_,married,high_school,,
24859,32,services,married,high_school,,
24860,41,admin_,married,university_degree,,
24861,46,blue-collar,married,basic_9y,,
24862,29,admin_,single,university_degree,,
24863,31,management,single,university_degree,,
24864,31,housemaid,married,university_degree,,
24865,44,entrepreneur,divorced,basic_6y,,
24866,31,unemployed,married,high_school,,
24867,34,blue-collar,married,professional_course,,
24868,46,blue-collar,married,basic_9y,,
24869,35,management,married,basic_4y,,
24870,43,entrepreneur,married,basic_9y,,
24871,39,management,single,high_school,,
24872,31,admin_,married,university_degree,,
24873,54,admin_,divorced,university_degree,,
24874,30,management,married,university_degree,,
24875,43,blue-collar,single,basic_4y,,
24876,48,admin_,married,,,
24877,48,services,married,high_school,,
24878,39,management,single,high_school,,
24879,52,management,married,university_degree,,
24880,54,technician,married,professional_course,,
24881,56,technician,single,professional_course,,
24882,39,admin_,single,high_school,,
24883,32,blue-collar,single,university_degree,,
24884,51,admin_,married,high_school,,
24885,39,services,married,high_school,,
24886,39,services,married,basic_9y,,
24887,37,technician,married,professional_course,,
24888,52,management,married,university_degree,,
24889,47,housemaid,divorced,professional_course,,
24890,37,blue-collar,married,high_school,,
24891,49,entrepreneur,married,professional_course,,
24892,36,admin_,married,high_school,,
24893,35,blue-collar,married,basic_4y,,
24894,48,services,married,high_school,,
24895,37,blue-collar,divorced,basic_6y,,
24896,39,self-employed,married,university_degree,,
24897,39,self-employed,married,university_degree,,
24898,48,admin_,single,university_degree,,
24899,33,admin_,married,university_degree,,
24900,32,blue-collar,married,basic_4y,,
24901,38,blue-collar,married,basic_9y,,
24902,30,technician,single,professional_course,,
24903,36,unemployed,married,basic_6y,,
24904,50,services,married,high_school,,
24905,50,services,married,high_school,,
24906,34,blue-collar,married,basic_9y,,
24907,30,technician,married,professional_course,,
24908,54,entrepreneur,married,basic_4y,,
24909,32,services,married,basic_6y,,
24910,52,admin_,single,basic_9y,,
24911,40,services,married,high_school,,
24912,30,unemployed,married,high_school,,
24913,30,unemployed,married,high_school,,
24914,34,blue-collar,single,high_school,,
24915,33,entrepreneur,single,university_degree,,
24916,32,admin_,married,university_degree,,
